Series Name,Series Code,Country Name,Country Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Iraq,IRQ,10.8344743552703,10.9559232832347,11.0240910415795,11.0896695316567,11.1626307274881,11.230274245442,11.3221113721865,11.7850908385595,12.2672222945696,12.7680222417479,13.2896596357297,13.8337922869192,14.3991962491628,14.9871219170139,15.6003529491617,16.2387439705943,16.9011759851454,16.8528632903012,16.8043733997647,16.7562686670834,16.7071062025881,16.6589671440371,17.6744378763604,18.7419033722881,19.4509889869048,20.1827036843409,15.4382862971778,15.4847770066673,15.6446367544923,15.6393971543593,15.7828538383692,15.3672347903707,15.7686069562083
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Ireland,IRL,52.2158254117017,54.0102720710716,56.6323110440758,57.8160423939803,58.7643397437687,60.7837943341512,62.0875991498465,63.8145562226629,65.5906924436352,66.4539327035347,67.0133610688855,69.1610955359068,69.8668393572672,69.8484563505925,71.9093125947407,72.3642068109027,74.5774915236487,75.5527487868111,77.6500055352596,78.7376551566886,79.4334850784016,79.6538685282141,80.2177068214804,79.7934310492599,79.4234333371945,80.5412688524115,81.1931022408964,81.7989402542806,81.9376265458624,81.787951664143,83.9162157849693,84.2332245708611,85.0462377658139
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Israel,ISR,64.9219237976265,67.021499225693,66.9759899708391,69.1638960047964,70.6039828448111,71.4801494174663,72.1840080857993,73.2038447277602,75.4237166309676,76.7321049308306,77.4460478325429,78.0832356389215,79.7118723880158,79.8690766690533,80.4901846566086,80.4918269926226,80.5272291783199,80.550498172174,82.9049160340799,82.8818693206404,82.509714417785,83.0109994682191,82.9789621318373,84.2964894571557,84.3846542717519,84.9850145633117,85.0057832820831,86.6889918061988,87.1532321852305,87.9297071625263,89.0022219239774,89.2185925612231,88.5359859226619
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Italy,ITA,53.9566078501981,52.5908380165033,52.2671243563738,53.0982431661064,53.8878348393736,54.7108690046416,55.1665670870541,55.9368244442294,57.2517477990678,57.8686211873064,58.9869254440953,59.5506709182435,60.1036102709312,62.1162174390796,62.3279037406892,62.7716721699275,62.7730828385731,64.033171119277,64.1761744966443,64.6068461395286,65.4066203514508,67.0317430852051,67.6552805618054,68.3472101615842,67.544306376044,68.269182092776,68.9520408335158,69.2026606045298,69.742826708148,68.9276877022374,69.5874767879766,70.0518277459235,70.2148653476464
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Jamaica,JAM,80.5589754654956,80.3067523706485,80.094254077319,79.8482206953133,79.5654076877526,79.2388169720796,78.8714456516089,78.4626237817783,77.7611076016003,76.9574470897722,76.1551845506103,75.9609094428795,75.7661138839693,75.920523747429,75.9051573073086,75.8900442148816,75.8903365906623,75.908836879626,75.8576892137908,75.987458084745,76.035609678676,77.2251613278298,77.0910231013696,76.9008932967574,80.5837093522417,79.6731063161808,80.3900665600612,80.0845313162538,80.5968347639485,79.7315177242406,81.2896889462921,79.6627888275345,81.0350060036682
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Japan,JPN,65.3007824080638,65.0463764769272,64.4847832218035,64.4903680460894,64.3827494651097,64.3845668602031,64.8060439136142,64.8470965821589,64.490990697977,64.4440081157144,64.9177553287142,64.9185506431621,65.070795146247,65.6914313746866,65.9624124800393,66.2024382243604,66.2163455621949,66.58367150423,67.3142619080683,67.6161856174436,67.6549145299145,67.9714899875551,69.2387400814774,69.9092161904897,70.3753255810643,71.351888667992,72.4395261403135,73.6715587044534,74.6497029481,74.3978265740533,75.0939586021204,75.9110899464971,76.6660144238833
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Jordan,JOR,16.8840291988638,17.3480474327932,17.5547223821155,17.8050795927595,18.1394621638524,18.1391212083385,18.2246122671655,18.3370164026269,18.4636914943244,18.6084142394822,17.862796420231,19.1588561209663,17.7218877451932,17.9419060574538,18.1681443951868,18.8589898989899,22.8260355029586,22.1874357636418,22.9931866238546,23.1496213326545,23.4077229671943,23.001023001023,21.8549622174725,21.106486895508,22.9286016054077,24.8815558426929,26.9650495226633,23.8289338529014,21.8662863369764,23.8465344164446,22.7467250334847,21.7403090268365,22.3810206650415
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Kazakhstan,KAZ,85.445781233582,85.4297171913087,85.4198752251429,85.4356458771315,85.4585666800316,85.4502148811681,85.4383531455387,85.439535516647,85.4305667333004,85.4190839993221,85.4391967176583,85.477101998395,85.947509543119,85.6712354115175,86.1632201378611,86.6514751739026,87.1332574935845,87.609945650747,87.2853000223065,87.0595645840715,86.842277959339,86.5872224263741,86.3551647197795,86.0924457976797,85.7740695554069,85.45688208141,85.1965013965565,84.9385662396245,84.68937140461,84.3707363596625,85.4213095617107,84.852337048882,84.7566131175263
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Kenya,KEN,90.8529128613431,91.3512171538331,91.932603157093,92.5398355093797,93.1335084786243,93.5967284304192,93.9504061564771,94.2627123184911,94.6255340875501,94.4699101997051,94.3150520095195,94.1622097443216,94.0126134277123,93.8624900451287,93.7155720338983,93.5693527080581,93.4251449657354,93.2840726813747,93.1437490982069,93.0039913629523,92.86749441855,92.7315357561547,92.5987055857355,92.4651850315085,92.3347607281007,92.2061158368938,93.02271191726,93.8838520611746,94.8039112329345,94.8046246158349,96.019622701711,95.665334625546,95.8960328317373
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,"Korea, Dem. People's Rep.",PRK,85.3553199842953,85.8068263609157,86.1436672967864,86.3543095960423,86.7091391161207,87.0032250373326,87.5153381914707,87.6451742090509,87.3107389952873,87.3391068944341,87.1547203893725,87.1350605357255,87.0768960453821,87.0012304447179,86.8194842406877,86.9289419803796,87.0445699937225,86.8858844520393,86.974979903537,87.0367812339106,87.0170811353931,86.9663542478076,86.9314968645144,86.8991351568785,87.0049256131886,86.797745741817,87.0514173703257,87.3583556074239,87.3650921138497,87.05073658119,87.5771959373245,87.349186043595,87.3828551355556
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,"Korea, Rep.",KOR,62.801614871843,62.2786359584348,62.1933218973152,62.6661041974267,63.3381166155426,64.1336183012744,65.421511627907,62.7043030920101,63.979199027487,66.2599927203117,67.1273325423363,67.0520848632121,66.0218738704971,67.356291214281,67.8049825303544,68.4185765172391,68.3895362919504,68.6213544778146,68.0270340525084,68.389773645364,68.5165188151834,68.6952367954142,69.0927694406548,69.919039265956,70.5683136789271,71.0244100344851,71.674144548354,72.1609732254386,73.1568560734944,73.1001721170396,73.824930473332,74.7226602860406,76.0464672356903
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Kuwait,KWT,50.9645324963714,51.110832340212,51.4668135775727,51.9562581893437,52.0110119658532,52.8578531840838,53.6221564751955,54.3357120695005,54.9735992592778,55.519811000666,55.9707963156109,56.3454126833175,56.6589684372594,56.2970316444837,56.0549131190797,55.943716052833,55.9237045311058,55.9875639645307,56.1347406890914,56.3688382905168,56.6083318602322,56.8326888133066,57.0440665442917,57.0780086420888,56.8148767333478,56.5625714939373,56.5513770701803,56.1777675963576,55.8845826919984,55.3645902191027,55.0758817494664,55.2021036464757,55.3907022749753
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Kyrgyz Republic,KGZ,75.0803998261625,75.7446390892585,76.5360490179458,77.7331065409,78.1142032277912,77.8014142254442,77.3535252039522,77.322610371115,77.2082094562194,76.9891386713817,76.7678474443305,76.8159287979836,76.5243939375583,76.2522513751643,76.3146056487009,76.2199948849728,75.8838662256523,75.5707509394443,75.500283761443,75.5702332688445,74.5413355121444,72.6244286439817,70.5446533262895,72.1790910771343,71.8246588259947,70.6095297838417,67.1053322137084,67.7645591978804,66.8866915054082,68.8742665440462,67.2869723035237,67.6576017428973,67.7152003644139
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Lao PDR,LAO,91.9803385169039,91.7676005799733,91.524901742242,91.1230339556078,90.8047839278876,90.496361784718,90.1962814501457,90.0698824435166,89.7583565873063,89.5379444700564,89.3296180953942,89.1233257178695,88.9238090962152,88.7288656855244,88.5276239768897,88.3091189174495,88.1521327373286,88.017942674675,87.9163297377294,87.831668607145,87.7870226542194,87.7762164332371,87.8012094898434,87.8553414079771,87.9356149398344,88.0403413012109,88.1652892561983,88.2985612078905,88.4259039293011,88.425378145886,89.3151921588858,88.4354603637285,88.5064195813042
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Latvia,LVA,73.9384872618471,73.7255070717503,73.7495015097134,73.736494297989,73.7367106671423,73.7282439254609,76.2567311890555,75.6818514720961,74.0942942764739,75.4502807044528,77.8975448609582,77.6756560648204,78.3868381287199,77.3039596569008,77.2472338220502,77.2862448031484,76.9292022585783,79.0347601264005,81.3517101475217,82.9032357283464,81.2589040886043,81.8007951328233,81.7302891380328,80.3456990703132,80.2965095571649,81.9401383257811,81.3749649544777,81.6163774181276,81.8586934141248,81.7124596909518,80.689316925272,81.8853510699485,81.4880943669599
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Lebanon,LBN,26.5443492984331,27.2904071365154,27.7995457126633,28.2188810590283,28.6240240670439,29.0272960775493,29.1242687724086,29.3716285172766,29.4385454545455,29.5176521865466,29.4620529223611,29.3974154203572,29.3646192643265,29.5724033579212,30.2144736648684,30.8758224294901,31.5545417710881,32.3254214994619,33.109003469172,33.9054202391195,34.7123073057539,35.5332341635124,36.3657713195362,37.2099827379385,38.0652205561217,38.9315627305472,39.8096771411322,40.6979900287139,41.5957975438347,41.2955465587045,42.2970218114376,41.7360031696687,41.9640539343687
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Lesotho,LSO,80.9879421514699,81.4708609918001,82.0015211364361,82.5894895302494,83.2348193219918,83.7025671731158,84.2004988656447,84.730516289969,85.2969864332493,84.7911260367374,84.2772277227723,83.7527106617222,83.219910808651,82.6775425648993,82.1266909469303,81.5665673514192,80.9980302035456,80.4204941400063,79.8360460026264,79.2428929542909,78.641518539371,78.0316202337148,77.4159008972378,77.842811640759,78.3494295641706,78.5809282237609,78.8997386879384,79.2509590704606,79.5852540941623,79.5860179736963,80.2955180695816,78.6216345824484,78.8491041586762
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Liberia,LBR,84.989366378747,85.269314148224,85.6256871086468,85.9304791689133,86.013524855519,86.1813902664537,86.3299145093607,86.4303766999639,86.5577405051089,86.8189339678475,86.6972311033359,86.6487379554033,86.6702852662686,86.6951391653697,86.6560532600043,86.5709774997891,86.4986932276674,86.4370666409861,86.4258459019945,86.5012347166175,86.5634040501447,86.6816311260756,86.8632286453422,87.1027539164253,87.3891493962438,87.6683798991547,87.9866124323598,88.3401752343606,88.7172929372418,88.7177067944532,89.2257768860154,88.7228678595585,88.9299572670563
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Libya,LBY,46.5743368894979,47.1052674507757,47.6809631792747,48.2583087239562,48.8210433562326,49.3667580624102,49.8759386222657,50.366548565644,50.8712906860904,51.4024638981806,51.945471424616,52.5040650406504,53.0565523064184,53.5634942513824,54.0082611160606,54.3498687749085,54.6292240554177,54.8560566675331,55.0539313778125,55.2406086078259,55.3032527486868,55.3631805040589,55.4182198678961,55.4653750490902,55.5111598735815,55.6686332350049,55.8532104071656,56.0614272809395,56.289256470124,56.0964830270785,56.7436270692982,56.2734143936904,56.6587376584444
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Lithuania,LTU,79.7498182209894,79.1946945860909,78.7396945625572,78.3203771088323,77.934533324067,77.5835461152109,77.2414770713729,76.93950994308,81.3207962976567,83.1089258698941,82.0430670650935,80.60684791686,83.2613653641478,81.0093003426442,81.2172795888871,82.3691323839662,81.3617326401903,81.5012970168612,84.1680365891372,84.7636724792003,83.6709042020016,84.1563753388608,82.4621442970325,82.6116404722688,83.5837009161294,83.8867941670831,83.7303735787764,83.3565068189214,84.3471316384933,83.4466324576407,84.4470473112221,84.9157631606195,83.8501652589056
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Luxembourg,LUX,52.1516482877011,56.8638855364751,54.7360757189661,56.6782313427327,54.0376688630141,56.6287300909257,58.975505923001,59.6502610683721,63.3176120143974,62.6050483790373,64.5144117423378,65.4677232606048,67.0859055867809,69.9584295612009,71.2194522525844,72.4412000740786,73.6780896262987,74.9298846992833,74.9099585809472,75.619464320982,77.2485552686586,78.9811728535988,79.1468194151341,80.0596174298597,83.4248062252526,83.2457231726283,86.3906348208674,87.270111347429,85.325488997555,88.3192118837033,88.5467586458952,89.0940910974992,86.2903707241359
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,"Macao SAR, China",MAC,62.9513735046522,64.867801521188,64.8735328598957,65.4396970055628,66.3872167824941,67.5970099752532,69.0099486114979,69.457535088618,72.0749256999844,74.8304927012151,75.9344280004321,77.4308763704061,75.796693933197,77.2935553456371,79.8292662379602,80.2758997473195,83.4296698749182,83.8459716886807,85.5545990331766,84.7248389349284,86.0516034297402,85.1698848260625,86.6090940206946,86.1586192512254,86.7146674388911,87.4722155271685,86.2151841268993,85.8950838850336,85.7733829750323,85.4737532629047,86.2795687243693,86.3742666064908,86.0795338515786
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Madagascar,MDG,94.634173859085,94.6497692212204,94.677128019869,94.6778964481676,94.679445930843,94.6185762283807,94.5730759701795,94.5348183147711,94.5164517688321,94.5166691012057,94.4987088806557,94.3463055954089,94.4217656558407,94.4814120762593,94.5584419960241,94.4747535978088,94.3945685108293,94.315784749338,94.2339410939692,94.1524339609938,94.0669405347162,93.9766475805546,93.8805534342572,93.7766841939688,93.6675847338542,93.8404122176996,94.0014696738455,94.1470434920563,94.303531469723,94.0868349265296,94.7207423956006,93.9247654613353,94.014116575592
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Malawi,MWI,95.0964347625802,95.0475613450469,95.1278662285222,95.1802697981366,95.0857032026572,94.7741342619462,94.4342625639047,94.0940952976398,93.8405797101449,93.7201888737087,93.4685384928132,93.3625622707778,93.3549936094222,93.3665424311927,93.3533191601175,92.5494073529234,91.6901116835349,90.7726959432848,89.7975184498401,88.7604658482846,87.6664839856744,87.6392025291954,87.6300653594771,87.6376210601624,87.6649200591159,87.7104491854679,87.777670131344,87.1230398069964,86.5453063442467,85.4570056153169,85.8730567490275,85.4008631088,85.5813828788976
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Malaysia,MYS,54.6645153971235,54.7439635477804,54.9080375439573,55.0998681942614,55.3629262716708,55.6838433728805,55.9080307413874,55.3151851570223,55.4721288604224,55.8151669020985,55.7230412456518,55.9067708799713,56.1121317625294,56.3715683364095,56.5293988108346,56.687111781064,56.8803992338463,56.3902285594464,57.1900653046238,57.0099580712788,58.5729099157485,59.7826226436885,62.9536953108044,64.4557539707975,64.8673914992252,65.3665564660329,65.8867312248892,66.0697588031101,66.09102585297,65.9568492276267,66.6038744495074,66.1445090398007,66.1801298001693
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Maldives,MDV,28.2472356259121,30.4756732412277,32.8418015707646,35.3506490005526,38.0037054191755,40.6092204113469,43.3320033570436,46.1718382373294,49.1231979942893,52.1815326809298,52.5930635021544,53.0116879973805,53.4385536982567,53.8730764780747,54.3141657432787,54.7643268904714,55.221111842499,55.687667987791,56.1626742663483,56.2763576572325,56.4133427621383,56.5737821923512,56.7540559604985,56.9563514513251,57.179230439136,57.4204199119539,56.9030616432734,55.3937632135306,53.3661196616043,53.2610612865148,53.3938136750341,53.4834551799679,54.1420155985597
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Mali,MLI,75.4255173016646,75.3979649166615,75.4111667520012,75.4695525036552,75.576769092183,75.4947678997837,75.4995373496386,75.5555555555556,75.618582519409,75.6637223579528,75.5827928988156,75.5126552979594,75.4491916425972,75.4011697660468,75.3660486732297,75.1592594901203,75.0043563764905,74.8896652038241,74.8096344235619,74.7671906429263,74.5484502366146,74.4096290156979,74.3343798669996,74.3110649761499,76.7495517185169,74.4315696053799,72.1130481376715,68.9050226726466,65.79849127305,62.5401492316055,62.7626329376598,62.2716025305038,62.8550557009801
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Malta,MLT,36.2511544521106,37.0960698689956,38.065739049215,38.612657668237,39.0506443245343,39.879405921336,40.9600805662014,41.2785144398247,41.989278490502,41.9779810200981,40.5987653452955,43.3113135587122,42.7700247967245,39.704964209487,43.5711323102447,44.0053384740862,47.1289970549983,49.3375624117888,50.2256716782044,50.9906530748056,52.7748911881203,58.010110363882,60.3769639763427,62.2633416163768,63.1509091713489,65.2198107957707,66.8537289192442,69.3909548311692,71.1224648654769,73.5934535775972,74.3384727211731,77.7672116016614,78.1270581778266
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Mauritania,MRT,37.5270798025201,38.2097300504301,38.9063059835185,39.6171414833514,40.3414848086142,41.0801266439357,41.8334201575093,42.6011043588241,43.3866459627329,44.1864828103747,44.2210187583392,44.2575442575443,44.292713766398,44.3284742160113,44.366432631227,44.4032474589273,44.4403440087286,44.4786313771606,44.5166715177388,44.5553391755923,44.5938904448642,44.6328514253043,44.8104320232704,44.9930540445545,45.1834395768344,45.3819331123211,45.5873137446038,45.7926626970962,46.0181177831123,46.0170571165688,46.5855706196524,45.8787507654623,46.1291224147568
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Mauritius,MUS,47.3791568797132,47.63905934273,47.8089727192579,47.9740237120713,48.2204362801378,48.4092874058666,48.6034925267979,48.7939857224082,48.9762240247788,49.160022960648,46.1224854944662,48.2719735510079,51.6016388276079,51.1217430658822,53.3245616320575,54.1794932512432,53.2782427610723,55.0170785613824,55.7637545669461,57.8299009927592,57.1740575443927,57.6171134578933,60.0891891891892,60.1916786690178,62.0609374788506,61.1004452432499,61.3454510874733,62.1585453341427,63.1674631922542,62.5802565270411,62.6408019708402,61.7896027321288,62.7553402591339
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Mexico,MEX,40.8078425767105,41.6050937254995,42.4543377644148,43.3171440135228,45.4115375331885,45.4396432230459,47.4123399524191,47.160514548092,46.6132230605533,47.3668185029109,46.9456375015339,47.6874657909141,48.5093839782098,49.9508394628433,51.0048415656459,52.277017606633,52.9443825095999,53.0058523222513,54.0954151955672,54.0424781436598,54.6801763672887,55.7906795236537,56.0437753036437,54.9263643507135,55.6311086821134,55.9017941454202,55.4455951271214,56.1320754716981,58.0426294565705,57.1739609745342,57.8127444334359,59.1177420396564,60.486216121903
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Moldova,MDA,88.2079412367397,88.15834984121,88.1370039417686,88.1179109863044,88.1204588610078,88.0812952118498,88.0961710264408,88.0485746436609,88.0271577961605,88.04375,88.8005581063322,91.2199753473032,95.6492808517173,97.9007428140812,100.843031247136,96.9017709003488,100.085000765007,98.7497707913117,97.3184557163508,97.6916362729512,99.8913498998867,101.666121673596,101.140971676149,99.8269247411082,97.5400618498735,96.974089763979,97.1462750241414,97.9349509550852,96.8795211483362,95.0522579923988,94.4982865710002,97.0029170341225,98.360454656963
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Mongolia,MNG,87.2559159038637,87.5427694668201,87.6760563380282,87.6307927996936,87.4629342264968,87.4229308568705,87.3438775353056,87.2854565361543,87.2379187895631,87.2326626414861,87.1927274976037,87.1281606346058,87.0532452390206,86.8445991082664,86.6375830590573,86.4308432239547,86.2228286148408,85.7730812013348,84.8024124157312,83.7466757375224,82.6653216092508,82.5285018140968,82.3929216544714,82.3754905377354,81.6909735908553,81.4689735998026,82.2657991997312,77.0765895524604,79.1009195141333,77.9782814663654,76.828663712161,78.1903811731565,77.8796197898217
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Montenegro,MNE,75.0844993958074,75.0716532680881,75.0698616738857,75.0853242320819,75.112772716901,75.1407459535538,75.1629841068471,75.2111531257731,75.1268857238194,75.1522083406652,75.157979968668,75.1717577423105,75.1895876688653,75.2311581776073,75.277334751019,75.3822602751918,75.482211744535,75.5993120005733,75.4918604027805,75.534522552826,75.5881246304624,76.4055978394304,76.8343429022913,77.6596458277435,79.2549657875506,77.0020998223227,76.2783088471162,74.8137687007263,76.501888350331,76.5796318856804,77.3802010001457,76.8766609348132,77.1719788967627
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Morocco,MAR,29.5760252365931,29.6265153987099,29.7199954979178,30.2038958904802,30.2230627606678,30.805669147342,31.0034549527317,31.5345076081272,31.8504157951125,32.1600020427966,32.6745158592292,32.1745331950207,32.6290438065482,33.0897826342688,33.5582274493332,34.0312479398774,34.5111646756549,34.998004523081,34.8149937593107,34.6364251861882,34.2937005726752,33.6144644727413,34.3921078227039,34.7661613472693,34.5693356192527,33.3982835938507,32.7080993567772,32.0010961749264,31.266923186547,30.3242091747403,29.6872762679344,28.4479758728686,29.0234220510041
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Mozambique,MOZ,106.366701403788,107.033473370375,107.558650029062,107.990224659166,108.391286498053,108.224403578529,108.145296491773,107.674433053743,107.190371392692,106.694284790127,106.183642225016,105.658497708707,105.121528859211,104.571457058464,104.005834829443,103.425955950213,102.833154519823,102.226187653643,101.603864251925,100.966243882952,100.315890674358,99.6503583826578,98.9697030247022,98.2752160663436,97.5644788609255,97.7940716457502,98.0813362928407,98.4096452188781,98.7595961123927,98.76041998091,99.1864112831238,98.3514688513055,98.4174196787149
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Myanmar,MMR,83.032686993979,81.8751433641994,81.2041062801932,80.3545319429172,79.5935391832096,78.9178923940391,78.3566285472258,77.775894424602,76.6052098864201,75.1630177407016,74.0275852003211,72.868859451357,71.5978789433815,70.4278677677849,69.3347755543537,68.358801692135,67.5333514838007,66.8839311209604,66.272565313267,65.7696730326967,65.5130099421502,65.1925032324475,64.8534985330966,64.565626460225,64.3392594843742,63.2206044732044,62.1050848782521,63.2120026092629,61.6613843982209,58.8780988473078,58.8769232975322,58.8940687083124,59.4001860997781
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Namibia,NAM,75.9211004248196,76.2282744743888,76.5898573541339,76.9898928611346,77.0012091898428,77.0197661923215,77.0457834495461,76.8770046475093,76.7111241389418,76.5500923735131,77.2613207699904,77.974929235746,78.6855840860979,79.3965224972151,80.107743673285,80.8163331077379,81.5254837567211,82.233265785326,82.9412898872072,83.646344986998,84.3497923248392,85.0548746294961,89.9129607171914,88.274138303453,86.2540168324407,84.2728348966397,86.2563368892483,88.3897102212015,88.3987240829346,88.0398563092277,89.3261070634624,87.1645366153458,87.6890934510439
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Nepal,NPL,33.5538272615636,33.8892540256326,34.2710238789737,34.6695074819146,35.0600377096358,35.0644408781828,35.0702198402064,35.1064885243733,35.2213735409847,35.4528766806132,35.4423051475453,35.5013819241018,35.6474194350095,35.8892191209922,36.2674530974041,37.1062547098719,37.8518044707783,38.5373119171335,39.2674080002725,40.1543871687109,41.1090362070754,42.4258816549462,44.0413411171273,45.7670682730924,47.4389339890434,49.2862358525009,50.7919280366439,51.9075080403682,52.6129695107277,52.6140488754163,53.431989333133,52.7693051629222,53.1683351872451
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Netherlands,NLD,63.1027637377335,65.5535978174378,66.4105488239487,67.7460092231288,68.6082810681954,70.0041144673184,70.8061519549639,71.2980775884738,73.5064035998616,73.9813196416867,74.9656719461627,75.3919995685645,77.1025487092725,77.9008547008547,77.8223776223776,78.7936187229027,79.8231466548023,80.4663798334161,81.3257177629031,82.4903762398494,83.3598093725179,83.6479052052476,83.6604167843226,82.9198757499681,83.8557412583424,84.2490632133576,84.7634287691376,84.9377676851878,85.601018991599,86.3821255481191,87.4363670449793,87.7302900400006,87.5666780161162
